Date,CSCO,DIS,XOM,BA,UNH,MMM,HD,VZ,TRV,JNJ,IBM,PG,NKE,WBA,JPM,MRK,CVX,KO,PFE,WMT,GS,AAPL,UTX,MCD,AXP,MSFT,INTC,CAT
3/25/2015,23.954134,99.057396,73.043411,132.551849,109.50103,146.847855,104.062363,40.122356,98.104279,89.966629,133.823273,72.326996,46.750225,79.269829,53.078266,51.481518,89.600716,35.440434,29.712774,73.257645,177.212875,115.027771,105.77552,87.707184,74.833572,37.87846,26.669249,68.992722
3/26/2015,23.631372,99.283798,72.578613,132.498215,109.228516,146.748566,102.863213,39.867104,97.393158,89.7873,134.991653,71.57769,46.910805,77.940674,53.015926,50.898308,89.244576,35.352821,29.591503,73.771156,177.108841,115.829559,105.394035,87.260353,73.310936,37.650059,26.838778,69.009995
3/27/2015,23.666264,99.510231,71.94165,133.106216,110.882217,147.569946,104.22715,39.982384,97.666679,89.966629,134.831985,71.717079,47.170544,78.725243,53.024834,51.030853,88.422073,35.116257,29.912016,73.284691,177.88443,114.906578,106.175148,86.652626,72.834526,37.43079,28.551888,68.82856
3/30/2015,24.119873,100.114014,73.706177,136.549057,113.691635,149.87149,104.931992,40.443459,99.954964,91.051544,136.740173,72.074303,47.647545,79.371361,54.280331,51.552204,90.643646,35.493004,30.31916,74.34771,180.684296,117.815361,107.92807,87.474838,72.909256,37.421658,28.070072,70.297234
3/31/2015,24.19899,98.953621,73.163918,134.206192,111.145325,148.878616,103.998283,40.040024,98.578323,90.19976,134.916016,71.394707,47.383072,78.162193,53.941963,50.792267,89.01564,35.528053,30.137251,74.095467,177.799301,116.006676,106.447624,87.081619,73.218559,37.147564,27.900549,69.139572
4/1/2015,23.952868,99.472488,72.699104,132.918472,110.356049,146.68541,103.558899,40.278793,97.648445,88.899658,133.806442,71.725784,47.014702,77.774506,53.735798,50.244396,88.854523,35.641949,29.738768,72.708145,181.828827,115.83886,105.285065,86.053864,73.977745,37.202381,27.490112,68.80265
4/2/2015,23.847383,100.000793,72.561386,133.490768,110.271507,146.938141,104.849602,40.731636,98.222794,89.338997,134.874039,71.821632,47.066654,79.352905,54.246723,50.456482,89.270004,35.641949,29.782082,72.726158,181.185608,116.836441,106.384033,85.642776,74.699425,36.809528,27.490112,69.320999
4/6/2015,23.926491,99.651733,73.275803,134.966217,110.590942,149.35701,105.224922,40.863373,98.578323,88.90863,136.210587,72.353134,47.099716,81.235901,54.201904,50.527164,90.660629,36.071259,29.86871,72.960388,181.658539,118.729012,107.047073,86.044922,74.633804,37.96069,27.695337,70.400902
4/7/2015,24.075924,99.463058,73.809486,136.209274,110.262085,150.015869,104.629929,40.566959,97.858116,89.751442,136.235779,71.786804,47.04303,80.562065,54.542511,50.748089,92.034256,35.931076,29.920683,72.518959,181.980118,117.479729,106.711006,86.107498,73.415375,37.942402,27.891624,69.580177
4/8/2015,24.216564,100.340424,72.354797,137.139252,111.051369,150.070038,105.810776,40.908352,97.858116,89.805244,136.050903,72.117889,47.62392,80.931259,54.721779,50.500656,90.440155,35.825947,30.007305,72.996437,182.140961,117.097473,107.028893,86.554321,73.752785,37.841911,27.936235,69.493774
4/9/2015,24.286886,100.727203,72.862656,137.192902,111.38961,150.539383,104.877083,40.80843,97.821663,90.854294,136.462753,72.222435,47.567253,85.491043,55.098255,50.748089,90.68605,35.966125,30.34515,72.825256,184.344894,117.992477,107.065224,86.286209,74.193298,37.896729,27.873783,69.701126
4/10/2015,24.647278,100.897018,73.645943,138.051361,111.812439,150.792084,105.490402,40.983292,98.140732,91.50882,136.899887,72.623245,47.213047,84.937248,55.304409,50.589031,90.652153,35.817177,30.700312,72.654099,185.054291,118.495934,107.592026,87.403343,74.596313,38.115993,28.489433,71.359856
4/13/2015,24.59454,100.481934,73.456558,137.031921,112.160088,149.681915,104.758095,40.833408,98.341301,90.154915,136.496384,72.692932,46.882465,84.6511,55.636051,50.129524,90.304474,35.659477,30.397131,72.329781,184.997528,118.262863,106.638367,87.081619,74.296379,38.152542,28.310978,70.962448
4/14/2015,24.445103,100.623451,74.566933,137.005112,112.676857,149.817307,104.401062,40.949986,98.268364,90.128036,136.429138,72.841064,47.005249,84.900322,56.505512,51.039688,92.288635,35.493004,30.34515,72.203667,187.021759,117.750107,106.892654,87.206734,74.502579,38.052044,28.096838,71.705421
4/15/2015,24.831869,100.925339,75.815025,136.307602,110.233879,150.22348,103.851822,41.12484,98.532761,90.19976,137.967453,72.762657,47.146931,84.494171,57.55423,51.64941,93.619888,35.396629,30.501072,71.834305,190.218887,118.197601,107.056152,86.18792,74.746284,38.609344,29.292452,73.571487
4/16/2015,25.139521,101.981949,75.513786,135.896271,114.255386,149.727097,103.778618,41.024925,99.070641,89.473495,137.126846,72.753914,47.179993,82.629654,57.195694,51.11039,93.407898,35.571857,30.483744,71.383904,189.37706,117.628891,106.701942,85.464043,75.833488,38.51799,29.328138,73.466965
4/17/2015,24.541796,100.651741,74.825172,133.776932,111.539948,145.954315,102.616043,40.716843,96.089485,89.285217,135.058929,71.90876,46.542427,80.266708,56.326241,50.262077,92.517578,35.30901,30.353802,70.158714,186.671783,116.305008,104.549362,84.793755,72.468742,38.024628,28.971245,72.543625
4/20/2015,25.034039,102.095154,75.092003,136.522232,111.417793,148.481537,103.311752,41.116516,96.76413,89.850067,139.673843,72.205025,47.222496,80.414375,56.684776,50.90715,93.518143,35.624428,30.32782,70.392952,187.38118,118.962082,105.820915,85.955559,72.384399,39.203194,29.20323,73.693443
4/21/2015,25.218632,101.585716,74.782135,137.112396,112.075508,148.021194,103.595512,40.941658,92.880424,89.930779,138.076691,72.387993,47.364178,80.386696,55.851177,50.951324,93.043304,35.729561,30.223873,70.293854,186.189377,118.318817,106.220558,84.784813,72.431252,38.956524,28.935553,73.101097
4/22/2015,25.157103,101.831009,75.281372,135.198776,110.694305,148.625916,103.43074,41.274727,93.008057,90.047325,139.001358,72.396675,47.298061,80.322083,56.415874,50.977829,92.848267,36.193932,30.258524,70.65419,187.589294,119.913033,106.22963,87.439087,73.518486,39.276295,29.17646,73.928627
4/23/2015,25.209839,102.831001,75.35022,134.018387,111.117134,144.104034,104.318695,41.674397,94.339104,90.074242,143.103485,71.099335,47.751446,80.017494,56.290386,50.818768,93.246811,35.87851,30.631012,71.329834,188.525742,120.891975,106.502121,86.688393,73.246658,39.596054,28.864176,73.858955
4/24/2015,25.332903,103.331009,74.859596,132.703827,111.521149,143.499329,104.080673,41.657745,94.76757,90.630127,142.716812,71.143257,47.675877,79.362137,56.111118,50.898308,93.161995,35.825947,30.553051,71.9244,187.277176,121.460663,105.503044,88.243416,73.096695,43.734726,28.62327,73.693443
4/27/2015,25.394432,103.925362,74.894043,132.167313,109.219131,142.587723,101.96611,41.699375,94.202339,90.181847,143.51535,70.791939,47.67115,79.491348,55.878075,50.456482,93.01786,35.773373,29.963991,71.501022,185.886688,123.670227,105.121552,86.18792,72.628075,43.880901,28.998011,74.32933
4/28/2015,25.772402,103.698936,75.574028,131.90802,110.487595,142.903656,101.224655,42.090721,94.521439,90.325279,146.196899,70.633842,47.161102,79.454414,56.254532,53.001396,94.221901,35.720798,29.86871,71.257774,186.804199,121.721718,105.430367,86.536453,72.628075,44.91328,29.461985,75.087173
4/29/2015,25.535069,103.595154,75.63427,130.691849,106.748001,141.676147,99.512848,42.024101,93.764748,90.011459,146.600342,70.133194,47.307499,78.060646,57.007454,52.736305,94.739143,35.475487,29.704119,70.158714,187.816284,119.931686,104.794594,86.706253,72.318764,44.821926,29.345987,76.219582
4/30/2015,25.341694,102.566872,75.203896,128.179047,104.671478,141.152649,97.929214,41.99913,92.178459,88.944489,143.986115,69.834579,46.679379,76.546883,56.702698,52.63026,94.171043,35.536812,29.392258,70.311874,185.792084,116.677956,103.314148,86.286209,72.590591,44.43821,29.042627,75.679504
5/1/2015,25.605391,104.264977,76.477814,129.368378,106.362747,142.31694,100.281792,41.974144,93.099228,89.778343,145.986725,70.519669,47.595589,77.036079,57.016426,52.895351,92.458221,35.843472,29.522203,70.807358,186.842056,120.220688,104.849106,87.403343,72.80616,44.456478,29.818878,76.106346
5/4/2015,25.640554,104.746117,76.701599,128.78714,107.64061,143.526443,100.748627,42.065739,93.144806,89.975594,146.238907,70.57238,47.619194,77.654526,58.011372,53.584602,91.847717,35.887272,29.730103,71.329834,188.516251,119.987633,105.766418,85.910873,73.368507,44.072769,29.827801,76.045357
5/5/2015,25.394432,104.538567,76.271233,127.794518,106.522499,142.524567,98.917831,41.707703,93.035416,89.213486,145.490784,70.326416,47.425568,76.740715,57.724537,53.452061,91.576378,35.703278,29.55685,70.383942,186.615036,117.283951,104.513046,85.910873,72.956108,43.488049,29.333513,75.784035
5/6/2015,25.46475,103.510262,75.909729,126.930534,106.635223,142.280884,99.146706,41.333004,92.780151,88.91758,144.025558,70.616264,47.33112,76.703804,57.294277,53.24881,91.533966,35.624428,29.224949,70.393013,185.631302,116.547424,104.522125,86.143234,72.965508,42.282074,28.956068,75.77533
5/7/2015,25.32411,103.076286,75.401871,127.335533,107.828537,143.156342,100.730331,41.40794,93.518593,89.356934,145.937363,70.440598,47.912018,77.746834,57.814163,53.284161,91.211761,35.659477,29.32976,70.737488,186.70961,117.268303,105.394035,86.491783,73.509102,42.665791,28.974039,75.287521
5/8/2015,25.693293,103.878189,76.59832,130.908371,108.692963,144.952484,102.954735,41.749329,94.567017,90.97982,147.37973,71.108139,48.379566,78.476021,58.70155,53.672966,92.127525,35.9048,29.714067,71.19075,189.651337,119.477737,107.564774,87.787643,74.024605,43.625092,29.47731,76.054085
5/11/2015,25.675713,102.453651,75.313881,131.295395,107.837921,144.320679,102.432961,41.466221,93.190399,90.585312,146.048264,70.50209,48.544861,77.765289,58.66568,53.01907,91.033714,35.86974,29.661661,70.800949,190.814789,118.260674,106.901749,87.144188,74.699425,43.277916,29.378447,77.325851
5/12/2015,25.693293,103.057419,75.522148,130.881393,107.715767,144.474121,103.000504,41.316353,92.68898,90.083191,145.561783,70.221031,48.346508,77.700684,58.585018,52.52422,91.203278,35.650711,29.504448,71.580582,189.679688,117.839386,106.592949,87.537399,74.118301,43.259651,28.983027,76.794502
5/13/2015,25.798773,103.010246,75.122917,131.052383,108.862091,145.593292,101.783028,41.40794,92.962486,90.154915,147.03833,70.001442,48.247326,77.599129,58.728439,52.294472,91.321999,35.966125,29.286083,70.855339,190.530991,117.970436,107.186562,87.001175,74.84938,43.515453,29.333513,77.038391
5/14/2015,25.535069,103.708374,75.47876,133.15831,111.370827,147.254028,102.469589,41.607784,93.673592,91.302605,148.549011,70.765587,48.851837,78.780617,59.203499,52.824657,91.957947,36.360397,29.64419,71.363022,191.656601,120.72287,108.802986,87.322914,75.683533,44.511295,29.630085,77.299713
5/15/2015,25.974575,104.057434,75.80854,132.186325,112.12249,147.389404,103.7603,41.457905,93.609756,91.724014,147.874756,71.187164,49.579136,79.814407,59.051121,53.222301,92.514595,36.377914,29.687866,71.834404,191.987686,120.554352,108.209366,87.617844,75.186783,44.127586,29.648064,77.029694
5/18/2015,26.159168,104.085739,75.374619,132.03334,112.56411,147.001297,104.657394,41.299694,94.056488,92.728218,147.704041,70.914879,49.470516,79.712875,59.535149,53.027908,91.332787,36.202682,29.679127,72.450851,193.586258,121.883774,108.227623,87.59993,75.139931,43.862637,30.025511,76.90773
5/19/2015,26.141582,104.302719,75.496117,132.339325,113.268806,147.226913,102.835747,41.258068,94.503212,93.212387,148.062515,70.993935,49.41856,79.54377,60.063984,53.478565,89.936897,36.193932,29.88002,69.287025,194.286209,121.771431,108.739052,89.977188,76.255257,43.752285,29.791857,75.993095
5/20/2015,26.036106,103.963089,75.617615,131.772354,113.91713,147.049835,102.616043,41.374641,94.539665,92.889603,148.301468,70.686539,49.404396,78.663445,59.588928,53.425549,90.133858,36.228973,29.958624,68.806564,193.983521,121.762047,108.556396,89.467789,75.880356,43.752285,29.989563,76.594131
5/21/2015,25.869095,104.142334,75.687035,132.609329,113.184258,147.195145,102.533661,41.549496,93.983536,92.501244,147.943054,70.625061,49.305218,80.748405,59.741314,53.10743,90.339401,36.123829,30.011032,68.996933,193.86055,123.007195,108.784714,88.725998,75.692917,43.605152,30.151335,77.813652
5/22/2015,25.719664,104.019707,75.088219,130.323395,112.366798,146.214218,102.670975,41.308022,93.65535,91.534897,146.987137,70.221031,49.319386,80.109016,59.579971,52.471207,89.825577,36.106316,29.941154,68.770279,196.556381,124.083832,108.328087,88.466835,76.152153,43.126991,30.061462,77.203896
5/26/2015,25.447176,103.246109,74.0728,128.514496,111.098328,144.951721,101.545044,41.149822,92.625175,91.056198,145.203339,69.509598,48.842396,79.275032,58.916683,52.108902,88.455353,35.913555,29.792677,67.900024,195.213196,121.350128,106.729919,87.993164,75.158684,42.841934,29.746916,76.515755
5/27/2015,25.763609,104.123466,73.864532,128.694489,112.235268,146.250534,102.670975,41.274727,93.299797,91.336174,146.799362,69.729172,48.568462,79.858826,59.579971,52.541897,88.301224,36.027451,29.958624,68.162918,197.748138,123.615738,107.433113,88.171921,75.083679,43.779873,30.295126,76.585419
5/28/2015,25.798773,104.274414,73.864532,128.091507,112.394981,146.114304,102.698433,41.249737,93.126587,91.354256,146.55188,69.676476,48.577984,79.738373,59.337955,52.753971,88.412552,36.044975,30.08091,67.845627,197.81459,123.372292,107.478783,86.972969,75.064926,43.632744,30.564737,74.921661
5/29/2015,25.763609,104.123466,73.942627,126.462593,112.949348,144.488464,101.993568,41.16647,92.187553,90.442047,144.79364,68.850861,48.278805,79.54377,58.961491,53.805511,88.207016,35.887272,30.351667,67.328888,195.641724,121.96801,107.003899,86.477165,74.718155,43.09021,30.969147,74.32061
6/1/2015,25.649343,104.680077,73.881866,127.119537,112.620491,144.397675,102.22242,40.983292,92.08728,90.351738,145.246048,69.25489,48.321548,79.673515,59.230396,53.681801,87.890137,35.86974,30.185722,67.745895,197.178864,122.211426,106.848648,86.738594,74.483856,43.430428,30.474869,74.503548
6/2/2015,25.561441,104.481964,73.890572,128.91951,110.637939,144.488464,102.691757,40.916676,91.467354,90.297569,144.79364,68.98262,48.487736,79.997833,59.176605,53.231144,87.847343,35.913555,30.124578,67.564583,195.869446,121.668449,107.159149,86.801697,74.971222,43.145382,29.899702,75.061043
6/3/2015,25.570232,104.878197,73.725647,129.423462,111.201683,145.469421,104.136566,40.866718,92.08728,90.396912,145.024124,69.000168,48.677692,79.525238,59.786129,53.363693,87.496201,35.808422,30.054705,67.890953,197.634308,121.81823,108.227623,87.009041,75.542938,43.081013,29.414396,75.113312
6/4/2015,25.14831,104.057434,73.09211,127.065529,109.604378,143.82547,102.572121,40.050713,91.357956,89.620171,143.709732,68.640068,48.41177,78.997032,59.454479,52.550743,86.828239,35.563099,29.906221,67.220108,198.184647,121.106728,106.976501,86.819733,74.38076,42.630428,29.036949,74.451294
6/5/2015,25.121937,104.057434,73.144196,126.651581,109.491615,142.671982,101.569023,39.326305,90.537453,89.042168,142.873306,68.00769,48.449764,77.736794,60.431484,52.126587,86.999504,35.133778,29.775208,66.231956,199.683807,120.442009,106.848648,86.125595,74.408859,42.428131,28.614559,74.956505
6/8/2015,24.858238,103.104599,73.638878,126.570587,109.848686,142.226898,101.164139,39.501156,89.675194,88.473183,141.115173,68.253616,48.16959,77.153008,59.95644,52.020546,85.997543,35.186352,29.679127,65.82402,199.057556,119.64624,106.099792,85.927269,73.865257,42.051117,28.129263,75.043617
6/9/2015,24.823076,102.378174,73.404549,126.084572,109.923843,142.5811,100.796013,39.4179,89.711884,88.698967,141.40535,69.298805,48.126862,77.996246,60.21637,51.99403,85.997543,35.221401,29.705332,65.697113,198.326996,119.290497,106.209389,85.395416,74.202652,41.977551,28.084324,75.548851
6/10/2015,25.192261,103.774406,73.951302,127.452507,111.38961,144.452179,102.130409,39.526146,90.977745,89.304062,144.170639,69.860916,49.071823,79.219429,61.184422,52.674442,87.205048,35.335297,29.967367,66.114128,202.226685,120.657349,107.305267,85.909248,75.158684,42.860321,28.596584,77.073227
6/11/2015,25.368063,104.359337,73.84716,128.658508,112.587975,145.196915,102.41568,39.767612,91.84919,89.629211,144.051117,69.746742,49.328247,79.497429,61.417469,52.451859,86.597008,35.42363,30.098375,66.123192,202.995239,120.385834,108.054123,86.17067,75.26178,42.703983,28.623549,76.803207
6/12/2015,25.086781,103.727242,72.918533,128.514496,111.012177,143.543869,101.780701,39.342957,91.243767,88.825417,142.523392,69.272453,49.280762,78.820984,61.175465,51.525856,85.52655,35.299965,29.88002,65.660858,202.160263,119.056442,107.396584,85.692909,74.540092,42.271805,28.14724,76.524445
6/15/2015,25.034039,103.944221,72.65818,128.055511,112.267143,141.572906,101.237762,39.134792,90.620018,88.048691,141.90036,68.613731,49.076569,78.227928,60.942394,50.858082,85.029839,34.973106,29.731533,65.207581,200.926773,118.822388,104.666023,85.007805,74.277649,41.821232,28.210144,75.89727
6/16/2015,25.236208,104.774422,73.491333,128.10051,114.692131,142.136063,101.440216,39.484509,91.262115,88.834442,142.395416,69.474449,49.651146,79.580841,61.283012,51.383408,85.672134,35.405972,29.731533,65.588318,202.634689,119.459007,104.967392,85.305267,74.38076,42.143066,28.434818,75.426888
6/17/2015,25.429594,105.180084,73.534737,129.081467,112.984253,142.553864,101.661064,39.359615,91.528137,89.16864,142.677048,70.33522,49.741371,79.339912,61.076855,51.561474,85.432343,35.573807,29.679127,65.932816,202.036942,119.178154,105.086113,85.83712,75.280518,42.271805,28.713417,76.001816
6/18/2015,25.675713,106.81218,74.185638,130.836395,114.069374,144.978958,102.931007,39.775944,93.078384,90.640747,143.598816,70.985153,50.334942,81.360001,61.650517,52.166935,85.851959,35.909496,30.019764,66.159454,203.621521,119.72113,105.844093,86.693512,75.702271,42.961472,29.099855,76.16732
6/19/2015,25.517492,106.246124,73.951302,130.611389,113.540977,144.370407,103.464767,39.517818,91.225441,90.189186,142.523392,70.739243,50.58662,82.027199,61.023079,51.677219,85.183998,35.688652,29.853819,65.941879,202.28363,118.522812,104.921715,86.612389,75.158684,42.391354,28.821262,76.237007
6/22/2015,25.438379,107.104622,73.916588,131.124405,113.465485,145.033447,104.053734,39.576107,91.766655,90.396912,143.154968,70.660179,50.710087,81.313667,61.811867,52.380615,85.886238,35.759319,29.967367,65.98719,205.433792,119.468369,105.277885,87.324554,76.152153,42.510891,28.99201,76.890312
6/23/2015,25.30653,107.934822,73.829811,129.981415,115.81498,145.178772,104.154968,39.775944,91.729927,90.116936,143.914581,70.080498,50.904766,80.70208,62.519974,52.558697,85.714935,35.670982,30.133312,65.787773,207.227097,118.925377,105.232216,87.603996,76.255257,42.216637,28.839228,77.047096
6/24/2015,25.060408,107.331039,73.491333,128.694489,112.446426,143.089767,103.391144,39.376263,90.61084,89.710503,142.506332,69.834579,50.439411,79.831024,61.865627,51.855297,85.012718,35.503136,29.89749,65.615517,203.460205,119.936462,104.081551,87.11721,75.674164,41.968357,28.677469,76.803207
6/25/2015,24.96372,107.972557,72.840431,128.199509,115.428139,141.618347,103.289932,39.501156,89.721062,89.520844,141.746735,69.729172,49.96455,80.025627,61.534016,51.552574,84.216293,35.352962,29.714067,65.144112,201.932587,119.365395,103.469673,86.350967,74.868141,41.977551,28.749365,75.540123
6/26/2015,24.858238,108.481995,72.779678,128.226517,116.296227,142.68103,103.621223,39.651039,89.82196,89.990471,141.21759,69.685257,52.096664,80.405548,61.802895,52.0779,84.43895,35.335293,29.626719,65.379822,202.264664,118.663246,103.670593,87.703156,74.868141,41.618927,27.877625,75.627243
6/29/2015,24.207777,106.651794,71.87709,124.851662,114.352448,139.829041,101.725471,38.943283,88.189171,88.220291,139.092377,68.789391,51.127964,78.098175,60.234303,51.009449,82.803253,34.805264,29.338499,64.745247,197.027008,116.584877,101.853256,86.035461,72.918633,40.800522,27.311443,74.303207
6/30/2015,24.137459,107.680107,72.206886,124.842659,115.116753,140.146942,102.268433,38.810055,88.666168,88.021591,138.82782,68.719124,51.294159,78.24646,60.73624,50.688908,82.614853,34.655087,29.286083,64.301048,198.108734,117.427444,101.305305,85.701927,73.11618,40.598217,27.338409,73.885086
7/1/2015,24.226036,109.245766,71.486557,126.651581,116.418892,141.373093,103.133476,39.134792,91.08786,88.933784,140.389709,70.019028,51.963707,79.478912,61.41291,51.285465,82.289406,34.8936,29.425835,65.162254,199.199905,118.522812,101.204849,86.323921,73.755898,40.874092,27.122715,73.127235
7/2/2015,24.208319,109.093941,72.154816,126.183617,114.937462,141.127869,102.599739,39.301331,91.023628,88.906693,140.901779,70.203476,52.172642,79.515961,60.916691,51.347786,82.101044,34.884777,29.146338,65.144112,198.497757,118.373024,100.054169,86.693512,73.577164,40.82811,27.464224,73.501793
7/6/2015,24.110882,109.786644,71.625427,126.462593,115.267723,140.855392,102.443283,39.168106,90.757591,88.689934,140.594528,70.308868,52.15839,79.126785,60.745266,51.24094,81.159027,34.822929,29.041529,65.751488,197.397079,117.96109,99.871521,86.224754,72.993874,40.818909,26.996899,72.430382
7/7/2015,24.234898,111.115082,71.920494,128.829453,113.890099,141.173279,103.437157,39.342957,91.757454,89.340202,140.824982,71.77565,52.846947,80.850334,60.267097,51.632706,81.587196,35.556145,29.460768,66.893745,197.558426,117.67086,100.538177,87.153259,72.956253,40.736153,26.87108,73.162079
7/8/2015,23.907152,109.302704,71.139404,127.722534,112.078423,138.702789,102.148796,39.241871,90.592491,88.301559,139.254562,71.134483,51.887726,79.608643,59.031082,51.062862,80.122803,35.21162,29.216208,66.231956,193.620712,114.749931,99.241379,86.396019,71.432213,40.680973,26.5116,71.663834
7/9/2015,23.836288,109.691742,70.818291,128.514496,112.606834,139.6474,102.498505,38.972279,91.794151,88.87056,139.843475,70.844635,51.96846,82.981644,59.644585,51.089581,80.311188,35.264622,29.57432,65.978149,194.332321,112.409424,99.469681,86.981987,71.817917,40.938461,25.999348,71.158592
7/10/2015,24.164026,110.488823,71.356377,130.026443,115.258286,140.737289,104.081337,39.595695,92.647232,89.891151,142.489273,71.099335,52.481297,86.280525,60.492661,51.597092,80.8507,35.679813,30.011032,66.286377,196.590591,115.414635,100.620377,88.027679,72.730469,41.021217,26.215034,71.559303
7/13/2015,24.615774,112.016533,71.529961,131.952332,115.541359,142.117874,105.737816,39.764187,93.867249,90.559471,144.563232,71.942528,53.378777,87.550056,61.430931,51.525856,81.013428,35.918324,30.412809,66.975334,199.370667,117.642792,101.898911,88.730812,73.878197,41.8764,26.718302,72.857193
7/14/2015,24.828363,111.826759,72.128777,132.969284,117.947495,142.399445,106.16114,39.941109,93.913101,90.116936,143.906082,72.056709,53.345539,87.411041,62.288029,51.810776,81.826988,36.368851,30.6399,66.893745,201.30632,117.59597,101.834984,89.046341,74.292137,41.949966,26.646402,73.571495
7/15/2015,24.899223,112.253761,71.825043,132.195328,118.758972,141.69101,106.363594,39.873714,93.949806,90.694946,143.837753,72.153343,53.136604,87.058907,62.423378,51.837494,80.705132,36.333511,30.552557,66.766846,202.065399,118.728775,101.597542,89.307762,73.887611,42.078697,26.682356,73.310173
7/16/2015,25.085238,112.984406,71.9552,133.635284,117.881439,142.753662,105.581383,40.294945,94.747864,91.3181,145.945892,72.285057,53.345539,89.041946,62.757195,52.371708,80.910667,36.642704,30.657368,66.930023,200.376465,120.310944,101.606667,88.21698,74.245094,42.906292,26.87108,73.635445
7/17/2015,24.961231,112.785133,71.694832,132.150314,116.862381,142.317734,105.34211,40.092747,94.426804,90.387871,147.23465,72.232368,53.563976,88.726883,62.441414,52.371708,79.771683,36.439526,30.631168,66.531136,201.590973,121.350128,101.131775,87.892471,74.527336,42.869511,26.484642,73.107964
7/20/2015,24.828363,113.468323,70.957161,132.042328,115.730087,142.708252,104.366615,40.522404,94.1241,90.649773,147.840607,72.188438,53.72068,88.634216,62.486519,52.531982,79.591835,36.554367,30.779654,66.268234,201.524567,123.643814,100.894348,87.883446,74.6026,43.145382,26.152119,72.307953
7/21/2015,24.660063,113.212135,70.870369,130.494415,114.041061,141.472992,104.780746,39.570427,95.839455,90.622681,139.17775,71.696594,53.654202,88.643478,62.342171,52.238163,80.413971,36.38652,30.69231,65.941879,200.680069,122.408051,93.798492,87.730217,74.273308,43.476418,25.810617,72.281593
7/22/2015,24.385479,113.23111,70.983185,131.817352,113.805176,141.155151,105.737816,39.132351,96.591621,90.47818,136.856262,71.575188,54.176548,89.551613,63.226334,51.757355,80.079971,36.130341,30.465216,66.322632,202.340561,117.230843,92.739151,87.964577,74.310959,41.8764,25.711763,70.11895
7/23/2015,24.810648,112.728203,70.419067,131.493362,112.597397,135.787216,105.452522,39.048096,96.591621,90.496254,138.034058,71.460083,54.133804,88.476692,62.829361,51.703945,79.591835,36.077339,30.377874,65.733383,200.253113,117.174683,92.364723,87.522865,72.448242,42.400547,25.702778,67.587059
7/24/2015,25.156099,112.832581,69.377632,129.648438,111.285812,135.632828,104.53228,38.786934,96.564102,89.547928,136.344208,71.097031,53.654202,88.133827,62.170765,51.116295,77.587914,35.723991,29.923691,64.890282,196.742401,116.55677,90.693497,86.630417,71.404007,42.244221,25.217478,66.90136
7/27/2015,24.987801,112.206322,68.787468,126.921547,111.22921,135.069702,104.053734,38.610016,96.857635,88.762184,135.763794,70.813652,53.055885,87.457352,61.35878,50.742329,76.337593,35.812328,29.993561,64.708977,194.531586,114.937164,90.291664,86.576347,70.48204,41.701679,25.478104,66.215652
7/28/2015,24.987801,112.405579,71.582024,127.62352,114.663834,137.249512,105.682587,38.660564,97.178703,89.430527,136.600235,71.043892,53.88213,89.162422,61.394859,51.214233,79.129387,35.821159,30.875729,65.361694,195.689209,115.50824,90.382996,87.739204,70.660789,41.69249,26.026304,68.378296
7/29/2015,25.156099,113.715042,72.154816,129.720428,114.663834,137.55838,107.090599,39.225014,97.628174,90.071762,137.487839,71.389236,54.570675,89.49601,62.197811,52.122417,79.857315,35.856487,31.233831,65.479561,196.258514,115.143105,90.739166,88.532509,71.215851,42.566055,26.071243,67.982666
7/30/2015,25.067522,113.89534,72.041992,128.703476,113.757996,137.667358,107.173424,39.317688,97.692383,90.17112,137.376907,68.529053,54.613411,89.458939,62.288029,52.104607,79.6689,35.82999,31.207626,65.416092,196.600067,114.562675,91.990288,89.397911,71.610962,43.108604,25.981373,68.879387
7/31/2015,25.173817,113.866859,68.74408,129.747437,114.550598,137.45845,107.697975,39.418785,97.343819,90.505264,138.256012,67.918068,54.713139,89.542343,61.827923,52.496368,75.7724,36.289352,31.495869,65.252914,194.579025,113.560951,91.606743,90.019913,71.55452,42.943081,26.017319,69.125549
8/3/2015,25.12067,114.929626,67.746033,129.315445,114.069374,136.350357,107.569138,39.570427,98.096001,90.333679,135.456528,67.652412,54.527943,88.87516,61.827923,52.5765,73.306007,36.695702,31.574471,65.434219,194.218491,110.883423,90.793968,89.623268,71.479256,43.044235,26.107189,67.921135
8/4/2015,24.828363,115.47049,66.973625,129.18045,114.022186,136.60466,108.158112,39.317688,97.81163,90.135002,134.509186,67.218513,54.974304,88.652748,61.764744,52.264874,72.972038,36.969551,31.539534,65.497681,194.673904,107.325867,90.43779,89.370865,71.234673,43.7155,26.179087,67.340912
8/5/2015,25.040951,104.880875,66.973625,131.281693,116.928429,137.158722,108.590622,39.292412,97.307121,90.785271,134.765198,67.094551,55.439659,89.588676,62.00835,52.621025,71.961517,37.208069,31.530731,67.094955,195.176819,108.037392,90.291664,89.965828,71.112358,43.752285,26.387501,67.587059
8/6/2015,24.987801,103.002068,67.772072,130.258209,115.154488,135.569214,107.265434,39.283985,96.738403,89.475693,134.524261,67.067986,54.665649,86.855049,61.575306,52.024475,72.95491,37.031387,30.958561,66.437775,194.597977,108.272476,90.392128,89.560158,70.557312,42.869511,26.287825,68.09697
