,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__smoother__kw_args,param_ridge__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
58,0.007367849349975586,0.00032703128310981964,0.003998994827270508,0.0004748043120463692,{'span': 20},0.4281332398719387,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 0.4281332398719387}",0.06988147243661971,0.08356712395645473,0.04902615272382096,0.06760603642634049,0.05494192275202072,0.06500454165905131,0.012096998822971942,31,0.183146725083873,0.1474916543010927,0.15233458070957656,0.14133655929863917,0.19230868298133127,0.16332364047490255,0.020434922715288597
59,0.006821393966674805,0.0005325964327170523,0.003688812255859375,0.0003834410040015776,{'span': 20},1.0,"{'preprocessor__num__smoother__kw_args': {'span': 20}, 'ridge__alpha': 1.0}",0.06644395955223023,0.08293523349724459,0.047088533770370214,0.06497644128813596,0.058499533935882586,0.06398874040877271,0.011676657283175957,77,0.1789617110094758,0.13871715156738978,0.1479813349663526,0.13435636922615574,0.19069843418862242,0.15814300019159927,0.022537532475671716
60,0.007289266586303711,0.0010852057019119002,0.004303598403930664,0.00036453265458178606,{'span': 50},1e-07,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 1e-07}",0.08701792122756935,0.07971463532519718,0.04833957565959259,0.06096972649093893,0.0444316001641998,0.06409469177349957,0.016817154031391682,74,0.20290685441438452,0.16058835891186546,0.16610810279732627,0.1466175327337992,0.19263020128358807,0.1737702100281927,0.020853682104437953
61,0.007305526733398437,0.00032306129551472806,0.004082441329956055,0.00024004666436523654,{'span': 50},2.3357214690901212e-07,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 2.3357214690901212e-07}",0.08701771620968045,0.07971500643316007,0.048340701955164225,0.06096972649093893,0.0444316001641998,0.06409495025062868,0.016816956049675792,73,0.2029096217125122,0.16058835891186546,0.16610989983158614,0.14661618946531102,0.19263092129210282,0.17377099824267556,0.020854803396211076
62,0.007067584991455078,0.0006675832202517016,0.004105758666992187,0.0006742182236864214,{'span': 50},5.455594781168515e-07,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 5.455594781168515e-07}",0.08701544673950516,0.07971494933962732,0.04834684467778649,0.06097022475624223,0.04443241503517259,0.06409597610966676,0.016814966876105862,72,0.20290812984508583,0.1605842308331882,0.16611062209535585,0.146616049963391,0.19263559684739567,0.1737709259168833,0.020855737493496555
63,0.007933855056762695,0.0005889930525778541,0.004753017425537109,0.0007335033912993854,{'span': 50},1.2742749857031322e-06,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 1.2742749857031322e-06}",0.0870092858221854,0.07971650124565392,0.0483430414838689,0.06096811231896676,0.04442917890745583,0.06409322395562617,0.016815123686995424,75,0.20290750758950124,0.1605788652309249,0.16611588269564753,0.14661817999270785,0.19263547534595882,0.17377118217094809,0.020855279329141874
64,0.007104635238647461,0.0004026273309823739,0.004125165939331055,0.0002966846694554089,{'span': 50},2.976351441631319e-06,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 2.976351441631319e-06}",0.08700958296836617,0.07971323393848417,0.048336682066130905,0.06096477757461911,0.044428727354751174,0.06409060078047031,0.016816018574562847,76,0.2029087971916548,0.16058470484222234,0.16610959607579515,0.14660972362631786,0.19263017728330423,0.1737685998038589,0.020856606572047107
65,0.007573366165161133,0.0007332039701805546,0.0041534423828125,0.00047024442741149794,{'span': 50},6.951927961775606e-06,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 6.951927961775606e-06}",0.08701335114526097,0.07972661069369183,0.0483424666579032,0.06096140649842642,0.044438796461039064,0.06409652629126429,0.016816219033664117,71,0.20289866717993318,0.16059239623881308,0.1661103580903227,0.14661160315218688,0.19264237542755877,0.17377108001776292,0.020854465586729796
66,0.006626129150390625,0.000520162683022567,0.003936624526977539,0.0002601566289596341,{'span': 50},1.623776739188721e-05,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 1.623776739188721e-05}",0.08700071270071705,0.07973843424529257,0.04832499091048524,0.06097107855460051,0.04445087419832355,0.06409721812188378,0.016815067261874123,70,0.20290593326998912,0.16060919580899696,0.16609833686114184,0.14662931764600198,0.19263590885108542,0.17377573848744304,0.020849473760985858
67,0.00702362060546875,0.0002587114003335675,0.004275369644165039,0.000997058429621522,{'span': 50},3.792690190732254e-05,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 3.792690190732254e-05}",0.08701767987739634,0.07976876518456685,0.04835946359994565,0.06100666170411249,0.04444852560523321,0.0641202191942509,0.01681809670060941,69,0.2028884302381629,0.16059945237329631,0.16609034770883124,0.14665421123862718,0.1926449719582652,0.17377548270343657,0.020841563184712357
68,0.0070721149444580075,0.0004321702935060887,0.004615592956542969,0.000398673775572192,{'span': 50},8.858667904100833e-05,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 8.858667904100833e-05}",0.08701050944161096,0.07978936816440844,0.0483375916665868,0.060976899435201126,0.04450217344021679,0.06412330842960481,0.01681265641909386,68,0.20287214466291514,0.16059200923143707,0.16607018582445143,0.14674045492565005,0.19267665758297756,0.17379029044548627,0.02082276327671684
69,0.006523704528808594,0.0005050145085971475,0.003992128372192383,0.0002252283367653669,{'span': 50},0.0002069138081114788,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.0002069138081114788}",0.08696384711057978,0.0798897995812594,0.04841136921683106,0.0609432846931504,0.044503480088416786,0.06414235613804749,0.01680586734045183,67,0.202769382309491,0.16059794484456424,0.16591785717035482,0.1467792447095368,0.19269085675089612,0.1737510571569686,0.020797217388622436
70,0.007314348220825195,0.000660393135978238,0.004578971862792968,0.0007175542393730107,{'span': 50},0.0004832930238571752,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.0004832930238571752}",0.08662893611565553,0.08016045796116983,0.0485410943317783,0.06097621821310676,0.04450550948045727,0.06416244322043355,0.016740689314434447,66,0.20254594488701536,0.16063097247403954,0.16591564312814486,0.14692223567760604,0.19275229747749056,0.17375341872885924,0.0207051136789004
71,0.007121419906616211,0.0002495953808240472,0.004568862915039063,0.0005916709402291945,{'span': 50},0.0011288378916846883,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.0011288378916846883}",0.08614364839196392,0.08072144474060394,0.04866814125080406,0.061140855968873024,0.04479825447255988,0.06429446896496097,0.016622045283658467,54,0.20230478670767457,0.16046956789782135,0.1658839452738355,0.1473260712358336,0.19279527448573416,0.17375592912017984,0.020564857662987834
72,0.007037353515625,0.0006956386141902996,0.0039898395538330075,0.0004545332900613698,{'span': 50},0.0026366508987303553,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.0026366508987303553}",0.0854672749127415,0.08185881019686984,0.04866847213256762,0.06141328122589042,0.04550187479651371,0.06458194265291661,0.01650463695075215,49,0.20145911689026985,0.1603336120566319,0.165422662479628,0.14777021384883102,0.19299547885333942,0.17359621682574006,0.020309400153107258
73,0.007403278350830078,0.0005855059679978595,0.004295158386230469,0.00038340546493366423,{'span': 50},0.006158482110660254,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.006158482110660254}",0.08362020646767745,0.0831724973508165,0.048643767591797615,0.06233648638383351,0.04702724059390897,0.0649600396776068,0.015966117178396314,32,0.1995698961146231,0.1595690557349133,0.16365562429161573,0.14862323133941513,0.1930549793069883,0.1728945573575111,0.019849637051363424
74,0.007029247283935547,0.0002910827973202329,0.003922939300537109,0.0006325595287391603,{'span': 50},0.01438449888287663,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.01438449888287663}",0.07972382721563365,0.08458646540230046,0.0487890376617543,0.062972832161754,0.04921002949990141,0.06505643838826876,0.014944113664874328,28,0.19629782631802623,0.15717570987001028,0.16019150999939566,0.14886060885658225,0.19340468069253663,0.17118606714731022,0.019697023746381295
75,0.007341766357421875,0.0005233771164976239,0.004044914245605468,0.0003979714060062127,{'span': 50},0.03359818286283781,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.03359818286283781}",0.07490904956893304,0.08594717167562864,0.048085688136052476,0.06346826617628057,0.05217977226246711,0.06491798956387237,0.014069385413652378,33,0.19205443616692422,0.15170596062177555,0.15478016658388133,0.14755369186871095,0.19343086575219962,0.16790502419869832,0.020413774571154352
76,0.0071201324462890625,0.0003886934519470532,0.004300355911254883,0.0005959647504130238,{'span': 50},0.07847599703514607,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.07847599703514607}",0.06918677710555332,0.0861857266215889,0.047088428666751204,0.06355090555293953,0.05588471159918195,0.06437930990920299,0.013194321347040685,51,0.18778069076513107,0.14409163324991503,0.14876533241301065,0.14319580113848399,0.1931472348979976,0.16339613849290766,0.022246402699216593
77,0.007016229629516602,0.0004828147626118493,0.0042037487030029295,0.00027417988984083794,{'span': 50},0.18329807108324336,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.18329807108324336}",0.06569324892213754,0.0857699209104604,0.0455123505917953,0.06105591600788395,0.05845186009127908,0.06329665930471126,0.013081022707203302,78,0.1838778161333157,0.1353437657738549,0.14419787958599783,0.13574548584538917,0.19129367572791434,0.1580917246132944,0.024401454963883296
78,0.007224035263061523,0.00039253672193272706,0.0044667720794677734,0.00047587249452672774,{'span': 50},0.4281332398719387,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 0.4281332398719387}",0.06398279765081583,0.08391077901314867,0.043004976597860275,0.056196008815687995,0.05973744102197638,0.06136640061989782,0.013278726471007902,79,0.18006392662672271,0.1276504326462196,0.14123253755270976,0.12534427818741783,0.18873484046727695,0.15260520309606937,0.02666296424311733
79,0.006642293930053711,0.0006669483575395638,0.0041827201843261715,0.00038646710635570916,{'span': 50},1.0,"{'preprocessor__num__smoother__kw_args': {'span': 50}, 'ridge__alpha': 1.0}",0.06167548740162758,0.08063115391371785,0.0396077123205347,0.052086006475760324,0.05864225054186093,0.058528522130700276,0.01340108733006535,80,0.1751624838026925,0.12153991768559788,0.1391382351255105,0.11733849699911746,0.18569035721339458,0.1477738981652626,0.027845655108311818
